"Comune";"Provincia";"Regione";"Nome";"Anno inserimento";"Data e ora inserimento";"Identificatore in OpenStreetMap";"Longitudine";"Latitudine";
"Milano";"MILANO";"Lombardia";"Milano Dateo";"2015";"2015-09-05T17:28:58Z";"1541475243";"9.2172557";"45.4656097";
"Milano";"MILANO";"Lombardia";"Milano Dateo";"2015";"2015-09-05T17:28:59Z";"1541475247";"9.21739829999999";"45.4656160999999";
"Milano";"MILANO";"Lombardia";"Milano Lancetti";"2013";"2013-09-09T20:33:48Z";"1485821355";"9.1768085";"45.494514";
"Milano";"MILANO";"Lombardia";"Milano Lancetti";"2013";"2013-09-09T20:35:58Z";"2064972837";"9.1761341";"45.4952072";
"Milano";"MILANO";"Lombardia";"Milano Lancetti";"2013";"2013-09-09T20:35:58Z";"2065004937";"9.1764039";"45.4951117";
"Milano";"MILANO";"Lombardia";"Milano Lancetti";"2014";"2014-02-03T13:45:09Z";"2064972839";"9.1761243";"45.4952867";
"Milano";"MILANO";"Lombardia";"Milano Lancetti";"2014";"2014-02-03T15:22:21Z";"1606676475";"9.176273";"45.494781";
"Milano";"MILANO";"Lombardia";"Milano P.ta Garibaldi";"2013";"2013-09-09T20:49:19Z";"1678473664";"9.1832973";"45.4851609999999";
"Milano";"MILANO";"Lombardia";"Milano P.ta Garibaldi";"2013";"2013-09-09T20:49:19Z";"2106249909";"9.1832287";"45.4851369";
"Milano";"MILANO";"Lombardia";"Milano P.ta Venezia";"2013";"2013-09-09T20:44:39Z";"1523205688";"9.208171";"45.4764900999999";
"Milano";"MILANO";"Lombardia";"Milano P.ta Venezia";"2013";"2013-09-09T20:44:39Z";"1523205690";"9.20711949999999";"45.4763725999999";
"Milano";"MILANO";"Lombardia";"Milano P.ta Venezia";"2013";"2013-09-09T20:44:39Z";"1523205691";"9.2068868";"45.476474";
"Milano";"MILANO";"Lombardia";"Milano P.ta Venezia";"2013";"2013-09-09T20:44:39Z";"1678538861";"9.21072719999999";"45.4748218";
"Milano";"MILANO";"Lombardia";"Milano P.ta Venezia";"2013";"2013-11-21T09:20:45Z";"1678538853";"9.2104681";"45.4747662999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2013";"2013-09-09T20:38:27Z";"1523199182";"9.1990136";"45.4800163999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2013";"2013-09-09T20:38:27Z";"1523199206";"9.1983659";"45.4803028999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2013";"2013-09-09T20:38:27Z";"1523199209";"9.1987173";"45.4806415999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2013";"2013-09-09T20:38:27Z";"1523199212";"9.199232";"45.4804129999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2013";"2013-09-09T20:38:27Z";"1946783553";"9.1976073";"45.4812175";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2013";"2013-09-09T20:44:38Z";"1523199193";"9.1988284";"45.4807471";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2013";"2013-09-09T20:44:38Z";"1523199208";"9.1993357";"45.4805168999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2014";"2014-01-02T12:25:41Z";"1946783552";"9.1971231";"45.4809867999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2014";"2014-12-03T20:30:00Z";"3217983490";"9.1969449";"45.4814014999999";
"Milano";"MILANO";"Lombardia";"Milano Repubblica";"2014";"2014-12-03T20:30:00Z";"3217983491";"9.1968271";"45.4814538999999";
"Milano";"MILANO";"Lombardia";"Milano Villapizzone";"2013";"2013-09-09T20:35:58Z";"2438947434";"9.15080979999999";"45.5015588999999";
"Milano";"MILANO";"Lombardia";"Milano Villapizzone";"2013";"2013-09-09T20:35:58Z";"2438954271";"9.1510908";"45.5026518";
"Milano";"MILANO";"Lombardia";"Milano Villapizzone";"2013";"2013-09-09T20:35:58Z";"894776872";"9.1512483";"45.5023254999999";
"Milano";"MILANO";"Lombardia";"Milano Villapizzone";"2014";"2014-08-24T17:46:43Z";"2438942337";"9.1501204";"45.5019363999999";
"Milano";"MILANO";"Lombardia";"Missori";"2016";"2016-02-06T10:13:23Z";"1538558616";"9.1906054";"45.4603094";
"Milano";"MILANO";"Lombardia";"Missori";"2016";"2016-02-06T10:13:23Z";"1538558618";"9.1900762";"45.4599337";
"Milano";"MILANO";"Lombardia";"MM3, MM5 - Zara";"2014";"2014-03-15T19:34:57Z";"2129506810";"9.1928816";"45.4929307";
"Milano";"MILANO";"Lombardia";"MM3, MM5 - Zara";"2014";"2014-03-15T19:34:57Z";"2419111876";"9.1926694";"45.4919546";
"Milano";"MILANO";"Lombardia";"MM3, MM5 - Zara";"2014";"2014-03-15T19:34:57Z";"2419111878";"9.1923384";"45.4920280999999";
"Milano";"MILANO";"Lombardia";"MM3, MM5 - Zara";"2014";"2014-03-16T08:44:54Z";"250884001";"9.1924902";"45.4923033";
"Milano";"MILANO";"Lombardia";"MM3, MM5 - Zara";"2014";"2014-03-16T08:44:55Z";"2129506811";"9.1928509";"45.4922887";
"Milano";"MILANO";"Lombardia";"MM3, MM5 - Zara";"2015";"2015-09-06T11:17:16Z";"2129506812";"9.1931362";"45.4928566999999";
"Milano";"MILANO";"Lombardia";"MM3 - Zara";"2013";"2013-01-26T17:36:06Z";"256853588";"9.192805";"45.4922042999999";
"Milano";"MILANO";"Lombardia";"MM5 - Isola";"2014";"2014-10-24T10:37:54Z";"2718645802";"9.1912881";"45.4871993";
"Milano";"MILANO";"Lombardia";"MM5 - Isola";"2014";"2014-10-24T10:37:54Z";"2718645806";"9.19131329999999";"45.4870718999999";
"Milano";"MILANO";"Lombardia";"MM5 - Isola";"2014";"2014-10-24T10:37:55Z";"2718645805";"9.19151639999999";"45.4872214";
"Milano";"MILANO";"Lombardia";"MM5 - Isola";"2014";"2014-10-24T10:37:55Z";"2718645807";"9.19116359999999";"45.4877956999999";
"Milano";"MILANO";"Lombardia";"MM5 - Isola";"2014";"2014-10-24T10:37:56Z";"2718645804";"9.1913755";"45.4878156999999";
"Milano";"MILANO";"Lombardia";"Montenapoleone";"2015";"2015-12-05T10:47:08Z";"3877878583";"9.1922651";"45.4705615";
"Milano";"MILANO";"Lombardia";"Montenapoleone";"2015";"2015-12-05T10:49:43Z";"564907646";"9.1925648";"45.4701054";
"Milano";"MILANO";"Lombardia";"Montenapoleone";"2015";"2015-12-05T10:49:44Z";"564907643";"9.1926653";"45.4702024999999";
"Milano";"MILANO";"Lombardia";"Montenapoleone";"2015";"2015-12-05T10:49:44Z";"564907647";"9.1921484";"45.4704373";
"Milano";"MILANO";"Lombardia";"Moscova";"2013";"2013-10-23T14:22:37Z";"1828042375";"9.1847232";"45.4780541";
"Milano";"MILANO";"Lombardia";"Moscova";"2015";"2015-10-23T18:34:07Z";"1828042363";"9.1847195";"45.4774902999999";
"Milano";"MILANO";"Lombardia";"Moscova";"2015";"2015-10-23T18:34:07Z";"1828042367";"9.184836";"45.4775992";
"Milano";"MILANO";"Lombardia";"Moscova";"2015";"2015-10-23T18:34:07Z";"269924738";"9.18421949999999";"45.4776826";
"Milano";"MILANO";"Lombardia";"Moscova";"2015";"2015-10-23T18:34:08Z";"1828042369";"9.1843309";"45.4779734";
"Milano";"MILANO";"Lombardia";"(Passante) Milano Venezia";"2014";"2014-03-29T17:51:37Z";"2752248155";"9.2109723";"45.4744516";
"Milano";"MILANO";"Lombardia";"Piola";"2015";"2015-09-18T19:24:01Z";"1694668253";"9.2252128";"45.4806348999999";
"Milano";"MILANO";"Lombardia";"Piola";"2015";"2015-09-18T19:24:02Z";"1694668255";"9.2250539";"45.4810365";
"Milano";"MILANO";"Lombardia";"Piola";"2015";"2015-09-18T19:24:02Z";"1694668257";"9.2252731";"45.4810811999999";
"Milano";"MILANO";"Lombardia";"Ponale";"2013";"2013-02-09T17:37:19Z";"1890381466";"9.2096487";"45.5215034";
"Milano";"MILANO";"Lombardia";"Ponale";"2013";"2013-02-09T17:37:19Z";"1890381468";"9.2090131";"45.5219619";
"Milano";"MILANO";"Lombardia";"Ponale";"2013";"2013-02-09T17:37:19Z";"1890381475";"9.2096756";"45.5218192";
"Milano";"MILANO";"Lombardia";"Ponale";"2013";"2013-02-09T17:37:19Z";"1890381484";"9.2091204";"45.5219055";
"Milano";"MILANO";"Lombardia";"Porta Romana";"2011";"2011-11-16T11:43:28Z";"1505101608";"9.20309239999999";"45.4517779";
"Milano";"MILANO";"Lombardia";"Porta Romana";"2011";"2011-11-16T11:43:28Z";"1505101610";"9.2029127";"45.4518916999999";
"Milano";"MILANO";"Lombardia";"Porta Romana";"2011";"2011-11-16T11:43:28Z";"1505101612";"9.2029275";"45.4514964999999";
"Milano";"MILANO";"Lombardia";"Porta Romana";"2015";"2015-11-28T14:40:10Z";"1505101606";"9.202465";"45.4516684999999";
"Milano";"MILANO";"Lombardia";"Porta Romana";"2015";"2015-11-28T14:40:10Z";"1505101609";"9.2024537";"45.4516166";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2012";"2012-01-26T17:13:18Z";"1606676484";"9.2046809";"45.4746183999999";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2012";"2012-01-26T17:13:18Z";"1606676490";"9.2047612";"45.4747405999999";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2012";"2012-01-26T17:13:19Z";"1606676493";"9.2068442";"45.4761019";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2012";"2012-01-26T17:13:19Z";"1606676496";"9.206625";"45.4762097999999";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2013";"2013-06-27T16:47:00Z";"2363226693";"9.205403";"45.474276";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2015";"2015-03-01T16:39:02Z";"1606676488";"9.2056886";"45.4746664999999";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2015";"2015-03-01T16:39:03Z";"1523205689";"9.2059171";"45.4751156";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2015";"2015-03-01T16:39:03Z";"461126405";"9.20518369999999";"45.4748853999999";
"Milano";"MILANO";"Lombardia";"Porta Venezia";"2015";"2015-12-15T09:31:41Z";"3893104690";"9.2048386";"45.4748378";
"Milano";"MILANO";"Lombardia";"Porto di Mare";"2011";"2011-11-16T10:48:42Z";"1505077263";"9.23013929999999";"45.4368607999999";
"Milano";"MILANO";"Lombardia";"Porto di Mare";"2011";"2011-11-16T10:48:42Z";"1505077264";"9.2303289";"45.4372039";
"Milano";"MILANO";"Lombardia";"Porto di Mare";"2011";"2011-11-16T10:48:42Z";"1505077265";"9.2304979";"45.4371268";
"Milano";"MILANO";"Lombardia";"Repubblica";"2013";"2013-09-09T20:44:39Z";"1523204435";"9.1970043";"45.4789362";
"Milano";"MILANO";"Lombardia";"Repubblica";"2013";"2013-09-09T20:44:39Z";"1523204436";"9.19694269999999";"45.4788769";
